区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
西部,南宁,2024,财政决算报告,human,预备费,（4）安排预算稳定调节基金16.34亿元，主要来源是预备费结,163400.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,预备费,2024年，市本级预算安排预备费3.60亿元,36000.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,physical,投资支出,2024年，市本级预算内投资支出2.76亿元，主要用于支持建,27600.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,physical,交通运输,交通运输支出7.33亿元，完成调,73300.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,资源勘探工业信息等支出,资源勘探工业信息等支出2.51亿元，完成调整,25100.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,补助,政府性基金预算转移性支出101.97亿元，其中：补助下级支,1019700.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,补助,国有资本经营预算转移性支出1.50亿元，其中：补助下级支,15000.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,保险,收支相抵，市本级社会保险基金预算当年结余4.89亿元，年末,48900.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,创新,市本级科学技术支出4.88亿元，支持关键技术攻关，支持科技创新和产业创新融合，落实,48800.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,金融支出,市本级金融支出1.12亿元，,11200.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,服务,市本级商业服务业等支出3.13亿元，推动现代服务业同先进制造业深度融合，加大对关键领域,31300.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,补贴,市本级支出购房契税补贴2.41亿元，推动房地产,24100.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,文化,市本级文化旅游体育与传媒支出5.86亿元，支持“商,58600.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,水利,市本级拨付中央基建投资预算资金3.08亿元，支持水利、城,30800.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,physical,建设,市本级下达5.51亿元建设自贸试验,55100.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,physical,建设,积极推进西部陆海新通道建设工作，市本级支出0.40亿元支,4000.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,就业,市本级社会保障和就业支出28.10亿元，拨付就业补助资金3.48亿元，支持高,281000.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,养老,本级拨付基本养老补助资金2.46亿元，落实城乡居民最低基础养,24600.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,救助,困难群众救助补助资金17.75亿元,177500.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,教育,育支出35.64亿元，构建高质量教育体系，加大优质教育资源供给，,356400.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,卫生,市本级卫生健康支出54.96亿元，深化公立医院改革，,549600.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,补助,支出14.45亿元，拨付城镇保障性安居工程补助资金7.24亿元，,144500.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,physical,排水,拨付1.39亿元支持污水排水设施效能提升和运营维护，,13900.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,补助,衔接推进乡村振兴补助资金24.90亿元，支持现代农业发展、培育,249000.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,公共安全,公共安全支出29.33亿元，全面加强平安南宁建设，灾害防治及应,293300.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,社会治理,急管理支出1.82亿元，健全社会治理和应急管理体系，提升人民,18200.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,保障,理收回财政存量资金9.80亿元，腾出资金保障大事要事,98000.0,,南宁市2024决算.txt
西部,南宁,2024,财政决算报告,human,绩效评价,全年通过事前绩效评估核减资金0.66亿元，通过绩效评价压减预算0.69亿元，切实做到“花钱必问效、,6600.0,,南宁市2024决算.txt
西部,南宁,2025,财政预算报告,human,经费支出,其中，公务接待费支出622万元，因公出国（境）经费支出634万元，公务用车购置费及运行维护费支出3691万元，会议费支出,622.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,培训,789万元，培训费支出4596万元,4596.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,补助,市本级对县（市、区）、开发区补助下级支出351.11亿元,3511100.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,预备费,市本级预算安排预备费3.60亿元,36000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,建设,年新增规范市属国有企业董事会建设相关支出388万元），加上补,388.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,建设,重”建设资金13.29亿元、支持“两新”项目资金10.86亿元，,132900.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,教育,保障支出创历年新高，其中教育支出首次突破160亿元、社会保障和就业支出首次突破120亿元,1600000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,水利,☆争取中央预算内基建投资资金14.13亿元，主要用于水利专项、城市地,141300.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保障,☆滚动安排产业园区重大项目用地征拆资金4.69亿元，有力保障了重大,46900.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,产业,☆统筹县域特色产业发展资金8680万元，支持做大做强县域特色优势,8680.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,普惠金融发展专项资金,☆争取2024年普惠金融发展专项资金1209.35万元，促进金融机构新增,1209.35,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,工业,安排101.57亿元推动工业提速增效,1015700.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保障,安排4.69亿元保障六景化工园区等产业园区重大项目用地征地拆,46900.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,创新,排科学技术支出10.56亿元，支持提升产业科技创新能力，落实,105600.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,金融支出,安排金融支出5.62亿元，,56200.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,服务,服务业等支出5.93亿元，推动中新南宁国际物流园、生活必需品,59300.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,绩效,政策效能，全年通过事前绩效评估核减资金6634万元，通过绩效,6634.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,农林水支出,全市安排农林水支出84.66亿元、,846600.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,建设,其中，统筹安排6.59亿元用于耕地建设与利用，支持兜牢粮,65900.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,农业,助资金24.90亿元，支持现代农业发展、培育优势特色产业，积,249000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,建设,安排3.26亿元支持环北部湾广西水资源配置工程建设，实现,32600.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,农村,措农村综合改革资金2.49亿元，开展农村综合改革项目2162个，,24900.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,建设,☆统筹生态环境保护和治理资金1.96亿元，加力支持建设宜居康寿美,19600.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,建设,☆统筹资金7.50亿元，支持平陆运河南宁段建设,75000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,扩建,☆统筹资金9.68亿元，支持南宁吴圩国际机场改扩建,96800.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,补助,☆筹措南宁市财政补助资金628.5万元，支持落实西部陆海新通道多式联,628.5,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,农业,☆统筹农业生产领域专项资金14.57亿元、衔接专项资金24.90亿元，重点,145700.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,服务,☆统筹中央和自治区服务业发展资金1.41亿元，支持实施流通保供等服务,14100.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,高校,安排就业补助资金5.80亿元，保障高校,58000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保险,伤保险费9.71亿元，发放失业保险稳岗返还资金1.88亿元，调,18800.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,医疗,安排卫生健康支出89.89亿元，其中财政对基本医疗保险基,898900.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,文化,与传媒支出8.21亿元，支持公共图书馆、文化馆、博物馆等公共,82100.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,建设支出,安排64.62亿元城市建设支出，支持南珠高铁南玉段、上林至横州高速公路、,646200.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,改造,筹措城镇老旧小区改造资金4.37亿元，新开工改造257个老旧小区，新开工城市危旧房改造3053,43700.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,补贴,赁补贴2384万元，满足城镇居民基本居住需求和改善居住条件,2384.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,排水,类，安排11.38亿元支持污水排水设施效能提升和运营维护，持,113800.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,社会治理,安排公共安全支出46.47亿元全面加强平安南宁建设，安排灾害防治及应急管理支出4.15亿元健全社会治理和应急管理体系，提升人民群众安全感,464700.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,补助,加大财力下沉，市本级补助下级支出351.11亿元，增强县区兜牢,3511100.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,补助,市本级对县（市、区）、开发区补助下级支出安排284.84亿元，,2848400.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,创新,统筹安排20.60亿元，创新多元化消,206000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,补助,设备更新和消费品以旧换新补助资金10.79亿元,107900.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,文化,统筹安排文化旅游体育与传媒支出7.80亿元，加快培,78000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,文化,统筹安排宣传文化发展专项资金1060万元，支持文化创作、举办,1060.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,补贴,统筹安排1.13亿元实施购房补贴政策，改善,11300.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,工业,继续统筹安排100亿元支持工业发展，包括统筹现代工,1000000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,科学技术支出,统筹安排科学技术支出7.96亿元，支持,79600.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,人才,作专项资金1.50亿元，更大力度培育和引进科技人才、产业人才,15000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,服务,统筹安排943万元服务,943.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,农业,统筹安排34.39亿元，助力农业,343900.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,农业,统筹安排10.61亿元支持农业生产发展，实施耕,106100.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保障,级组织运转经费保障，统筹安排1.53亿元持续加强农村基层党组,15300.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,农村,统筹安排农村综合改革资金2.60亿元，开展农村综合改,26000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,建设,统筹安排43.09亿元，建设现代生态,430900.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,建设,统筹安排2亿元预算内基本建设投资计划资,20000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,城市,统筹安排9.90亿元完善城市路网，大,99000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,physical,道路,统筹安排3.20亿元用于公园广场绿化养护和市政道路等公共,32000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保障,保障，统筹安排4.50亿元为民办实事项目资金，以惠民为重点，,45000.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,就业,社会保障和就业支出29.73亿元，深化稳就业保就业工作，健全,297300.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,教育,统筹安排教育支出42.43亿元，其中安排教育基建支出8亿元，,424300.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,卫生,统筹安排卫生健康支出53.61亿元健全公共卫生,536100.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保障,统筹安排公共交通保障资金4.55亿元，为民众创造更加,45500.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保障,统筹安排13.67亿元用于城镇保障性安居工程，改善民众居住条,136700.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保障,统筹安排62.92亿元，保障发展和安,629200.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保障,急救灾防御保障，统筹安排2.45亿元消除重大事故隐患、化解各,24500.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保险,会保险基金预算当年结余4029万元，年末滚存结余2.09亿元,4029.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保险,社会保险基金预算支出安排2709万元,2709.0,,南宁市2025预算.txt
西部,南宁,2025,财政预算报告,human,保险,济技术开发区社会保险基金预算当年结余379万元，年末滚存结,379.0,,南宁市2025预算.txt
西部,成都,2021,财政决算报告,human,节能环保支出,节能环保支出13.4亿元，完成,134000.0,,成都市2021决算.txt
西部,成都,2021,财政决算报告,physical,交通运输,交通运输支出13.7亿元，,137000.0,,成都市2021决算.txt
西部,成都,2021,财政决算报告,human,资源勘探工业信息等支出,资源勘探工业信息等支出12.4亿元，完成预,124000.0,,成都市2021决算.txt
西部,成都,2021,财政决算报告,human,保障,住房保障支出12.9亿元，,129000.0,,成都市2021决算.txt
西部,成都,2021,财政决算报告,human,预备费,市级预备费预算安排7.4亿元，实际支出,74000.0,,成都市2021决算.txt
西部,成都,2021,财政决算报告,human,健康,中用于天府机场国际健康服务中心和集中隔离场所改建6亿元、,60000.0,,成都市2021决算.txt
西部,成都,2021,财政决算报告,human,疫情防控,市级“三公”经费财政拨款支出8249.7万元，比预算数减少9164.3万元，主要是按照疫情防控和过紧日,8249.7,,成都市2021决算.txt
西部,成都,2021,财政决算报告,human,补贴,目资本金及运营补贴189.4亿元，截至2021年底四期项目已完成,1894000.0,,成都市2021决算.txt
西部,成都,2021,财政决算报告,human,卫生,共卫生突发事件防控能力，全市财政投入疫情防控经费39.1亿元，,391000.0,,成都市2021决算.txt
西部,成都,2021,财政决算报告,human,救助,20元，发放救助资金15.7亿元，累计救助困难群体259.5万人次,157000.0,,成都市2021决算.txt
西部,成都,2021,财政决算报告,human,保障,量资金199亿元，全部统筹调整用于保障重大项目落地实施,1990000.0,,成都市2021决算.txt
西部,成都,2022,财政决算报告,human,保险,全市社会保险基金预算支出563.9亿元，完,5639000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,科学技术支出,科学技术支出38.1亿元，完成预,381000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,节能环保支出,节能环保支出23.6亿元，,236000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,资源勘探工业信息等支出,资源勘探工业信息等支出14.5亿元，完,145000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,保障,住房保障支出18.7亿元，,187000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,预备费,市级预备费预算安排10亿元，实际支出,100000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,疫情防控,9.35亿元，主要用于安排区（市）县疫情防控补助资金9.1亿元、,91000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,公务用车运行维护费,公务用车购置及运行费10116万元（其中公务用车购置费3954万元、公务用车运行维护费6162万元），比预算减少2026万元,2026.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,疫情防控,1.5亿元，实际支出0.8亿元，主要用于安排疫情防控相关资金0.7亿元、燃气安全隐患整改补贴资金0.1亿元，剩余0.7亿元全部补,8000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,卫生,预算结转资金6.9亿元，主要包括：卫生健康、社会保障和就业,69000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,公务用车运行维护费,公务用车购置及运行费264万元（其中公务用车购置费54万元、公务用车运行维护费210万元），比预算减少335万元,335.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,预备费,成都东部新区预备费预算安排0.51亿元，,5100.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,疫情防控,实际支出0.47亿元，主要用于安排疫情防控资金0.47亿元，剩余,4700.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,预备费,成都高新区预备费预算安排3亿元，实际,30000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,疫情防控,支出3亿元，主要用于安排疫情防控资金3亿元,30000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,公务接待费,公务接待费139万元，比预算减少543万元,543.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,消费券,拨付财政资金5.5亿元发放消费券，产生直接消费总额76.4亿元,55000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,科技,支出达151.8亿元，出台科技领域市与区（市）县财政事权和支,1518000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,天使投资,金财政奖补资金，建立总规模超过52亿元的天使投资子基金和知,520000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,保障,全市财政投入244亿元保障民生实事全面完成、占年初计划,2440000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,就业,持实施就业优先战略，拨付就业创业相关资金12.4亿元，支持落,124000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,教育,全市财政投入400.3亿元加快推进教育现代化，支持优化覆盖各,4003000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,救助,标准提高至每人每月120元，发放各类困难群众救助资金13.8亿元，覆盖283万人次，新筹建保障性租赁住房6.1万套（间）,138000.0,,成都市2022决算.txt
西部,成都,2022,财政决算报告,human,绩效,政重点绩效评估，调整预算3.4亿元，实施绩效目标实现程度和,34000.0,,成都市2022决算.txt
西部,成都,2023,财政决算报告,human,服务,一般公共服务支出29.3亿元，完成预,293000.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,节能环保支出,节能环保支出25.3亿元，完成,253000.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,预备费,市级预备费预算安排15亿元，实际,150000.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,卫生,预算结转资金48.6亿元，主要包括：卫生健康、社会保障,486000.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,公务用车运行维护费,公务用车运行维护费0.64亿元），比预算减少0.27亿元,2700.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,公务接待费,公务接待费0.07亿元，比预算减少0.06亿元,600.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,教育,共预算结转资金7.6亿元，主要包括：科学技术支出4亿元，卫生健康支出1亿元，住房保障支出0.9亿元，教育,76000.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,就业,支出0.4亿元，农林水支出0.3亿元，社会保障和就业支,4000.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,服务,出0.2亿元，节能环保支出0.1亿元，一般公共服务、国,1000.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,服务,防、公共安全支出0.1亿元，资源勘探工业信息等支出0.1亿元，商业服务业、金融等支出0.2亿元,1000.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,公务用车运行维护费,用车购置及运行维护费209万元（其中公务用车购置费18万元、公务用车运行维护费191万元），比预算减少326万元,326.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,应急,成都东部新区预备费预算安排1.16亿元，实际支出0.01亿元，主要用于应急处置突发事件专,11600.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,教育,结转资金2.6亿元，主要包括：科技、文旅体育、教育方,26000.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,预备费,成都高新区预备费预算安排3亿元，,30000.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,卫生,转资金7.1亿元，主要包括：卫生健康、社会保障和就业,71000.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,公务用车运行维护费,购置及运行维护费1111万元（其中公务用车购置费349万元、公务用车运行维护费762万元），比预算减少1387万元,1387.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,公务接待费,公务接待费241万元，比预算减少431万元,431.0,,成都市2023决算.txt
西部,成都,2023,财政决算报告,human,就业,资金10.6亿元，落实“降、贷、返、补、提”等就业政策，,106000.0,,成都市2023决算.txt
西部,成都,2024,财政决算报告,human,服务,一般公共服务支出29.2亿元，完,292000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,卫生,卫生健康支出72.1亿元，完成,721000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,physical,交通运输,交通运输支出15.1亿元，,151000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,服务,商业服务业等支出39.4亿元，完成预,394000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,预备费,市级预备费预算安排15亿元，实际,150000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,卫生,预算结转资金49.7亿元，主要包括：卫生健康、社会保障,497000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,physical,项目支出,214.5亿元，项目支出392.7亿元、经营支出6.1亿元,3927000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,教育,共预算结转资金9.2亿元，主要包括：教育支出1.3亿元，,92000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,就业,科学技术支出4.2亿元，社会保障和就业支出0.3亿元，,42000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,社区,节能环保支出0.3亿元，城乡社区支出0.1亿元，农林水,3000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,资源勘探工业信息等支出,支出0.3亿元，资源勘探工业信息等支出1.2亿元，商业,3000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,服务,服务业等支出0.2亿元，金融支出0.5亿元，住房保障支,2000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,physical,项目支出,资项目支出14.9亿元，重点用于重大基础设施、民生工程,149000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,预备费,成都东部新区预备费预算安排0.57亿元，实际支出0亿元，结余0.57亿元全部按规定补充预,5700.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,教育,结转资金2.1亿元，主要包括：科技、文旅体育、教育方,21000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,公务用车运行维护费,购置及运行维护费365万元（其中公务用车购置费130万元、公务用车运行维护费235万元），比预算减少269万元,269.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,physical,工程,支出7.5亿元，重点用于重大基础设施、民生工程项目和,75000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,预备费,成都高新区预备费预算安排3亿元，,30000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,卫生,转资金4.8亿元，主要包括：卫生健康、社会保障和就业,48000.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,公务用车运行维护费,购置及运行维护费1291万元（其中公务用车购置费513万元、公务用车运行维护费778万元），比预算减少1186万元,1186.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,公务接待费,公务接待费153万元，比预算减少508万元,508.0,,成都市2024决算.txt
西部,成都,2024,财政决算报告,human,补贴,准农田40.4万亩，落实耕地地力保护等惠农补贴资金9.5亿元,95000.0,,成都市2024决算.txt
西部,成都,2025,财政预算报告,human,保障,市级财政投入142.7亿元，重点保障优势产业提能升级、新兴产业快速突破、未来,1427000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,科技,市级财政科技投入55亿元，支持高水平建,550000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,人才,投入4.9亿元，深入实施人才新政3.0版，,49000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,活动,家电以旧换新等，统筹各级奖补资金37.8亿元、拉动消费超430亿元，支持举办新“十二月市”等促消费活动800余场次，加,378000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,physical,土地,般公共预算投入乡村振兴进一步提高至146.6亿元，土地出让,1466000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,补贴,落实耕地地力保护等惠农补贴资金9.5亿元,95000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,physical,环保,市级财政生态环保投入70.6亿元，完善财政支,706000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,就业,就业创业资金8.2亿元，鼓励企业加大招工力度，对吸纳重点,82000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,培训,身职业技能培训制度，投入职业技能提升行动专账资金1.7亿元，支持开展重点群体培训、企业职工职业技能培训等11.6万,17000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,教育,市级财政教育投入99.3亿元，促进区域教育资源优化配,993000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,卫生,市级财政卫生健康投入123.6亿元，深入推进公立医院,1236000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,保障,市级财政社会保障投入96.5亿元，,965000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,绩效评价,个项目和政策开展财政重点绩效评价、涉及财政资金348亿元，,3480000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,创新,点项目资金161.5亿元，着力提升科技创新能力，加快发展新,1615000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,physical,城市,资金262.4亿元，支持实施城市更新行动，加强城市基础设施建,2624000.0,,成都市2025预算.txt
西部,成都,2025,财政预算报告,human,预备费,2025年安排预备费10亿元，用于因,100000.0,,成都市2025预算.txt
西部,西安,2021,财政预算报告,human,教育,主要支出项目是：公立学校建设及学校质量提升项目支出37.26亿元，高等教育、职业教育及成人广播电视教育支出10.42亿元，城乡义务教育、学前教育公用经费及高中免学费补助11.49亿元，家庭经济困难学生生活费补助2.61亿元，中小学生营养改善计划2.17亿元,372600.0,,西安市2021年预算.txt
西部,西安,2021,财政预算报告,human,补助,主要支出项目是：科技产业技术研究与开发18.71亿元，科技项目补助1亿元,187100.0,,西安市2021年预算.txt
西部,西安,2021,财政预算报告,human,文化,主要支出项目是：文旅融合及文化产业发展17.25亿元，体育场馆建设、体育训练及运动项目支出4.12亿元，文物保护支出2.5亿元,172500.0,,西安市2021年预算.txt
西部,西安,2021,财政预算报告,human,养老,主要支出项目是：企业改革发展补助30亿元，军队移交政府的离退休人员支出18.9亿元，机关事业单位基本养老保险及职业年金缴费16.78亿元，就业补助支出2.94亿元，对基本养老保险基金补助2.55亿元，残疾人事业支出1.54亿元,300000.0,,西安市2021年预算.txt
西部,西安,2021,财政预算报告,human,医疗,主要支出项目是：对医疗保险基金补助33.22亿元，公共卫生支出12.77亿元，公立医院运行及建设9.25亿元，医疗保险缴费等支出4.08亿元,332200.0,,西安市2021年预算.txt
西部,西安,2021,财政预算报告,human,补贴,主要支出项目是：新能源汽车推广应用支出25.07亿元，治污减霾支出4.77亿元，污水处理运行缺口补贴4亿元，高排放燃油车淘汰补贴2.9亿元,250700.0,,西安市2021年预算.txt
西部,西安,2021,财政预算报告,human,卫生,主要支出项目是：城乡公共设施建设及维护支出109.81亿元，城乡社区环境卫生治理17.25亿元，城市综合治理及城乡社区管理等支出6.6亿元,1098100.0,,西安市2021年预算.txt
